SMILES,DOCKING_SCORE
Cc1c(O)cc2ccccc2c1Nc1cc(=O)[nH]c(NCC(=O)[O-])n1,-8.679
COC(=O)Cc1nc2ncn3c2c2c(c(-c4cccc(CO)c4)ccc12)NC(=O)C3,-8.675
COC(=O)Cc1nc2ncn3c2c2c(c(-c4cc(C(O)O)cc(O)c4C)ccc12)NCC3,-8.675
Cc1c(CNC(=O)c2cc(-c3c(C)c(O)cc4c3CC[C@@H](O)C4)ccc2N)cc(O)c(O)c1O,-8.672
O=C1N=C(c2ccnnn2)c2cc(-c3cc(O)cc4ccccc34)ccc21,-8.669
Cn1nc(-c2ccc3c(c2)C(C(=O)[C-]2C=CC4=[NH+]C=CCC4=C2O)=NC3=O)c(C(F)(F)F)c1[O-],-8.668
O=C([O-])Cc1cc2c3c(nncc3n3c(=O)nc(-c4ccc(O)c(O)c4O)cc23)n1,-8.667
O=C([O-])Cc1cc2c3c(nncc3n3c(=O)nc(-c4cccc(O)c4O)cc23)n1,-8.666
COCCOC1=CCc2c(NC(=O)c3cccc(C(N)=O)c3)ncnc2N1,-8.665
O=Cc1cc2c3c(c1)[C@H](O)C1=C4[C@@H](C[C@@H](O)[C@@H]5OC=C[C@@H](O)[C@@H]15)C[C@H](C(=O)N2)N43,-8.660
C[C@@H]1CC=C2C(=Nc3c(ccc4[nH]nc(-c5cccc(O)c5)c34)N2O)C1=O,-8.655
COc1cccc(CNC(=O)Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)c1O,-8.653
COC(=O)Cc1nc2ncn3c2c2c(c(-c4ccc(O)cc4C)ccc12)NC(=O)C3,-8.652
O=C1N=C2OC=C[C@@H]2c2cc([C@@H]3C=CC=C[C@H]3C(=O)[O-])ccc21,-8.652
Cc1cc(O)c([O-])c2c1cnc(=O)n2Cc1ccc(CC(N)=O)c2ncn(C)c12,-8.641
CC(C)Cc1c(C=O)cnc2c(N)nc(CCCC(=O)[O-])nc12,-8.639
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)NCc5cc(O)c(O)cc5O)ccc24)N=N3)c2cc(F)ccc12,-8.634
O=C1N=C2OC=C[C@@H]2c2cc(-c3c(Cl)ccc(C(=O)[O-])c3O)ccc21,-8.634
Nc1nc(Cc2ccccc2O)c2ccc(OCCO)c([O-])c2[nH+]1,-8.631
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)NCc5c(O)cc(O)cc5O)ccc24)N=N3)c2cc(F)ccc12,-8.624
COc1cc(F)cc(Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)c1O,-8.622
COc1c(O)c(=O)n(-c2ccc(O)c(C(=O)NCc3cccc(O)c3)c2)c2cc(F)ccc12,-8.618
CC1=C(C(=O)[O-])C=CC[C@@]1(C)c1cc(-c2ncc3c(n2)OCC3)c2cnccc2n1,-8.605
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)N[C@@H]5CCc6cc(O)ccc6C5)ccc24)N=N3)c2cc(F)ccc12,-8.602
Cc1c(=O)c2cc3c4c5c2n2c1c(=O)[nH]c1cc(C=O)cc(c12)[C@H]5OC=C4Oc1c(O)cc(O)cc1-3,-8.600
Cc1c(O)cc2c(c1-c1ccc(N)c(C(=O)NCc3cccc(F)c3)c1)CC[C@@H](O)C2,-8.597
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)NCc5ccc(O)cc5O)ccc24)N=N3)c2cc(F)ccc12,-8.596
CC(C)(c1cn[nH]c1)c1cc(-c2nccc(=O)[nH]2)c2cnccc2n1,-8.593
O=C1N=C2OC=C[C@@H]2c2cc(-c3cccc(C(=O)[O-])c3O)ccc21,-8.593
COc1ccc(F)c(CNc2ncnc3c2CC=C(OCCCO)N3)c1O,-8.591
Cn1nc(-c2ccc3c(c2)C(C(=O)[C-]2C=CC4=[NH+]CC(=O)NC4=C2O)=NC3=O)c(C(F)(F)F)c1[O-],-8.589
Cc1ccc(F)c(CNc2ncnc3c2CC=C(OCCO)N3)c1O,-8.589
C[C@@]1(c2cc(-c3ncc4c(n3)OCC4)c3cnccc3n2)CC=Cc2c[nH+]cc([O-])c21,-8.589
COc1ccc2c(c1)C1=CC(NC(=O)CCCC(=O)[O-])=NC(=O)C1=NC2=O,-8.589
CNC(=O)c1cc(F)cc(Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)c1,-8.588
Cn1nc(-c2ccc3c(c2)C(C(=O)[C-]2C=CC4=[NH+]C(N)=CCC4=C2O)=NC3=O)c(C(F)(F)F)c1[O-],-8.580
O=c1cnc2ncnc3c2n1C=C(c1ccccc1O)[N-]3,-8.577
COc1c(O)c(=O)n(-c2ccc3c4c(c(Cc5cccc(C)c5O)ccc24)N=N3)c2cc(F)ccc12,-8.577
COc1cc(O)c(C)c(Nc2cc(=O)[nH]c(NCCCO)n2)c1-c1ccoc1C,-8.576
Cc1cc(O)ccc1CNC(=O)c1cc(-c2c(C)c(O)cc3c2CC[C@@H](O)C3)ccc1N,-8.573
COC(=O)Cc1nc2ncn3c2c2c(c(-c4ccc(OC)c(O)c4OC)ccc12)NCC3,-8.572
C[C@@H]1[C@H](C(=O)[O-])CC[C@@]1(C)c1cc(-c2ncnc(N)n2)c2cnccc2n1,-8.566
O=C1CN2c3c(cc[nH+]c3N1)N[C@@H]1[C@@H]3CCC=C3C[C@@H](O)C[C@H]12,-8.564
CCCCCNc1nc(Nc2c(C)c(O)cc(OC)c2-c2ccccc2O)cc(=O)[nH]1,-8.556
O=C(Nc1cccnc1)C1=NC(=O)c2ccc(C(=O)N3CCCCC3)cc21,-8.552
O=C1N=C2OC=C[C@@H]2c2cc(-c3c(Cl)cc(O)c(C(=O)[O-])c3O)ccc21,-8.545
Cn1c[nH+]c2c(CC(N)=O)ccc(Cn3c(=O)ccc4ccc(O)c(O)c43)c21,-8.543
C[C@H]1CNc2nc3ccc(=O)c4c-3n(c21)CN(c1cccc(C(N)=O)c1)C4=O,-8.543
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)N[C@H]5C=Cc6cc(O)ccc6C5)ccc24)N=N3)c2cc(F)ccc12,-8.542
NC(=O)Nc1cnc2c(c1)c(N)nc(=O)n2[C@@H]1[C@@H](O)[C@@H]2OCO[C@H]3CO[C@@H]1[C@@H]23,-8.539
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)NCCCCO)ccc24)N=N3)c2cc(F)ccc12,-8.534
COc1ncc(CNC(=O)Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)c(O)c1C,-8.531
COc1c(O)c(=O)n(-c2ccc3c4c(c(CCN5CC=CN(C)C5=O)ccc24)N=N3)c2cc(F)ccc12,-8.531
COc1c(O)c(=O)n(-c2ccc(O)c(C(=O)NCc3cc(C)c[nH]c3=O)c2)c2cc(F)ccc12,-8.529
Cc1ccc(C(=O)[O-])cc1-c1cc2c3cc(CC(=O)[O-])nc4nncc(c43)n2c(=O)n1,-8.526
COc1c(O)c(=O)n(-c2ccc3c4c(c(CCn5cc(F)cc(O)c5=O)ccc24)N=N3)c2cc(F)ccc12,-8.526
COC(=O)Cc1nc2ncn3c2c2c(c(-c4ccc(F)c(O)c4OC)ccc12)NCC3,-8.523
COc1c(O)c(=O)n(-c2ccc(O)c(C(=O)NCCC(=O)[O-])c2)c2cc(F)ccc12,-8.519
COc1c(O)c(=O)n(-c2ccc3c4c(c(Cc5cc(F)ccc5O)ccc24)N=N3)c2cc(F)ccc12,-8.519
COc1c(O)c(=O)n(-c2ccc3c4c(c(CC(=O)NCc5cccc(F)c5O)ccc24)N=N3)c2cc(F)ccc12,-8.518
CNc1ccc(Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)cc1C(=O)[O-],-8.516
CC1=C(C(=O)[O-])C=CC[C@@]1(C)c1cc(-c2ncc3ccoc3n2)c2cnccc2n1,-8.515
COc1ccc(-c2n[nH]c3ccc4nc(C)ncc4c23)cc1O,-8.512
