SMILES,DOCKING_SCORE
NC(=O)[C@H](NC(=O)[C@@]1([NH3+])CCCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.343
C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc[nH]1,-10.337
Cc1c[nH]c2ncnc(N3CC[C@@]([NH3+])(CNC(=O)c4ccc(F)cc4)C3)c12,-10.337
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CC4CC4)c4ccc(Cl)c(C(F)(F)F)c4)CC3)c21,-10.331
[NH3+]C1(C(=O)N[C@H](CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-10.329
C[NH+](C)CCC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.320
CC(C)(O)CC[NH2+]CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.316
C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,-10.314
[NH3+]C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.305
[NH3+]C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3[nH]ccc23)CC1,-10.297
NS(=O)(=O)C[C@@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.287
CNC(=O)Nc1cc(-c2ccnc3[nH]ccc23)sc1OC[C@@H]([NH3+])Cc1ccccc1C(F)(F)F,-10.260
[NH3+][C@H](Cc1ccc(Br)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-10.242
NS(=O)(=O)C[C@@H](O)NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1,-10.217
[NH3+]C[C@H](C(=O)Nc1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,-10.202
[NH3+]C1(C(=O)N[C@H](CCC[N@H+]2CCCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-10.197
N[S@](=O)CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.190
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CC4CCOCC4)c4ccc(Cl)c(F)c4)CC3)c21,-10.187
C[NH+](C)CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.183
C[NH+](C)CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.183
[NH3+]C[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-10.179
CCc1c[nH]c2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4cccc(Cl)c4)CC3)c12,-10.175
CC(C)([NH3+])C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.174
[NH3+]C1(C(=O)NCc2ccco2)CCN(c2ncnc3[nH]ccc23)CC1,-10.153
NC(=O)NC[C@H](Cc1ccc(Cl)cc1)NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1,-10.149
Cc1c[nH]c2nccc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Cl)cc4)CC3)c12,-10.147
[NH3+]C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-10.143
[NH3+]C[C@H](Cc1ccccc1)NC(=O)c1cc(-c2ccnc3[nH]ccc23)c(Br)o1,-10.137
CS(=O)(=O)NC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.135
[NH3+]C1(C(=O)N[C@H](CCC[NH+]2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-10.123
NC(=O)[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.094
C[NH2+]C[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1,-10.092
[NH3+]C[C@H](Cc1ccccc1F)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-10.086
[NH3+]CCC[C@H](NC(=O)c1cc(-c2ccnc3[nH]ccc23)cs1)c1ccccc1,-10.066
CC(=O)NC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-10.047
Cc1c[nH]c2ncnc(N3CCC(C[NH3+])(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,-10.038
[NH3+]C1(CNC(=O)c2cccc(F)c2)CCN(c2ncnc3[nH]ccc23)CC1,-10.036
[NH3+]C1(C(=O)N[C@H](CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-10.035
[NH3+]C1(C(=O)N[C@H](CCO)c2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1,-10.024
[NH3+][C@H](CNc1ccc(-c2ccnc3[nH]ccc23)s1)Cc1cccc(C(F)(F)F)c1,-10.023
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@@H](C[NH3+])c4ccc(Cl)cc4)CC3)c12,-10.018
C[C@H](CC[NH+]1CCCCC1)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](CF)CC3)CC1)c1ccc(Cl)cc1,-10.018
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C(C)C)Cc4ccc(Cl)cc4)CC3)c12,-10.012
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CC4CCOCC4)c4ccc([N+](=O)F)c(F)c4)CC3)c21,-10.004
[NH3+]CCC[C@H](NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,-10.002
[NH3+]C1(C(=O)N[C@@H](CC[NH+]2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.998
NC1(C(=O)N[C@H](CCC[NH+]2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.992
[NH3+]C[C@@H](C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.980
CN(C)C(=O)C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.971
Cc1c[nH]c2ncnc(N3CCN(C(=O)CCC[NH3+])CC3)c12,-9.966
C[NH+](C)CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)[NH2+]C1CCOCC1,-9.951
CC(C)[NH2+]C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.942
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](Cc4ccc(Cl)c(F)c4)NCc4ccc(Cl)cc4)CC3)c12,-9.932
CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,-9.919
C[NH+](C)C1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.919
NC1(C(=O)N[C@H](CCC[NH+]2CCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.906
CN(C)C(C)(C)Oc1cccc(NC(=O)C2(C[NH3+])CCN(c3ncnc4[nH]ccc34)CC2)c1,-9.887
C[NH+](C)CC[C@H](Cc1ccc(Cl)cc1F)NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1,-9.881
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)c1ccc(Cl)cc1,-9.868
NC(=O)Cc1cccc(NC(=O)C2([NH3+])CCN(c3ncnc4[nH]ccc34)CC2)c1Cl,-9.863
CS(=O)(=O)NCC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.849
Cc1c[nH]c2ncnc(N3CC[C@@]([NH3+])(CNC(=O)c4cccc(F)c4)CN3)c12,-9.849
[NH3+]C[C@@H](C(=O)N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)c1ccc(Cl)c(Cl)c1,-9.849
[NH3+]C[C@H](C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.847
[NH3+]C[C@H](NC(=O)c1cc(-c2c[nH]c3ncccc23)cs1)c1ccccc1,-9.842
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CO)c4ccc(Cl)cc4)CC3)c21,-9.840
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.837
[NH3+]C1(C(=O)N[C@H](c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,-9.832
NS(=O)(=O)CC[C@@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.832
[NH3+][C@H](Cc1ccc(F)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-9.828
[NH3+]C1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.819
N[C@@](F)(NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.815
[NH3+]C[C@H](NC(=O)c1cc(-c2ccnc3[nH]ccc23)cs1)c1ccccc1,-9.810
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](C[NH3+])c4ccc(Cl)c(Cl)c4)CC3)c12,-9.808
C[NH+](C)CC[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,-9.806
[NH3+]C1([C@H](Nc2ccc(SC(F)(F)F)cc2)c2ccncc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.799
CS(=O)(=O)NCC[C@H](NC(=O)C1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.758
C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.757
C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.757
[NH3+]C1(C(=O)NC(=O)Cc2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.755
[NH3+]C1(C(=O)N[C@@H](CC[NH+]2CCCCC2)c2ccc(Cl)c(Cl)c2)CCN(c2ncnc3[nH]ccc23)CC1,-9.751
[NH3+][C@@]1(CNC(=O)c2cccc(Cl)c2)CCN(c2ncnc3[nH]ccc23)C1,-9.740
CC(C)[NH2+]C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1,-9.736
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C4CCOCC4)c4ccc(Cl)c(F)c4)CC3)c21,-9.735
Clc1c[nH]c2ncnc(N3CCc4[nH]c[nH+]c4CC3)c12,-9.734
[NH3+]C1(C(=O)N[C@H](CC=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.733
Cc1n[nH]c2ccc(-c3cc(NC[C@@H]([NH3+])Cc4ccc(Cl)cc4)on3)cc12,-9.727
[NH3+]C[C@@H](C(=O)N1CCN(c2ccnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.725
CN(C)C(=O)C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,-9.722
[NH3+]C[C@@H](C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)c(Cl)c1,-9.709
Cc1c[nH]c2nccc(N3CCN(C(=O)[C@H](C[NH3+])c4ccc(Cl)cc4)CC3)c12,-9.705
[NH3+]C[C@H](Cc1ccncc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-9.686
CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.682
CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.682
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C(C)(C)CO)c4ccc(Cl)cc4)CC3)c21,-9.682
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,-9.681
C[C@H](c1ccc(Cl)cc1)[C@H](CC[NH+](C)C)NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1,-9.679
[NH3+][C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-9.674
[NH3+]C[C@H](NC(=O)c1cc(C2CC2)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,-9.674
C[NH2+]C[C@@H](CNC(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)[C@@H](F)c1ccc(C(F)(F)F)cc1,-9.672
C[NH2+]C[C@@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.667
Clc1c[nH]c2ncnc(N3CCC4(CC[NH2+]CC4)C3)c12,-9.654
Cc1n[nH]c2ccc(-c3cc(NC[C@@H]([NH3+])Cc4ccc(Cl)cc4Cl)on3)cc12,-9.642
Cn1nccc1-c1cc(C(=O)N[C@H](C[NH3+])Cc2ccc(F)c(F)c2)sc1Cl,-9.641
[NH3+][C@@]1(C(=O)N[C@H](CCC[NH+]2CCCC2)c2ccc(Cl)cc2)CCCN(c2ncnc3[nH]ccc23)CC1,-9.626
C[NH+](C)C[C@H](NC(=O)C1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.622
[NH3+]C1(C(=O)N[C@H](c2ccc(Cl)cc2)c2ccco2)CCN(c2ncnc3[nH]ccc23)CC1,-9.613
Cc1cnn(C)c1-c1csc(C(=O)N[C@H](C[NH3+])Cc2ccc(F)cc2)c1,-9.600
[NH3+]C1(C(=O)N[C@H](CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)CC1,-9.599
Cc1c[nH]c2ncnc(N3CCC(N)(C(=O)N[C@H](CCO)c4ccc(Cl)cc4)CC3)c12,-9.590
CC(C)(C)[NH2+]C[C@@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.585
N#Cc1c[nH]c2ncnc(N3CC4(CC[NH2+]CC4)c4ccccc43)c12,-9.572
COCC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.561
Cc1c[nH]c2ncnc(N3CC4(CC[NH2+]CC4)c4ccccc43)c12,-9.534
c1ccc2c(c1)N(c1ncnc3[nH]ccc13)CC21CC[NH2+]CC1,-9.524
[NH3+]C1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.517
[NH3+][C@H](COc1cc(NC(=O)c2cc(Br)c(-c3ccnc4[nH]ccc34)cn2)cnc1Cl)Cc1cc[nH]c1,-9.513
CCc1c[nH]c2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Cl)cc4)C3)c12,-9.512
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CC4CC4)c4ccc(Cl)cc4)CC3)c21,-9.504
Fc1ccc2c(c1)C1(CC[NH2+]CC1)CN2c1ncnc2[nH]ccc12,-9.497
Cn1nccc1-c1cc(C(=O)N[C@H](C[NH3+])Cc2cccc(F)c2)sc1Cl,-9.491
C[C@@H]1C[C@@H](O)c2ncnc(N3CCC([NH3+])(C(=O)N[C@H](CNS(C)(=O)=O)c4ccc(Cl)cc4)CC3)c21,-9.490
C[C@H](Cc1ccc(Cl)cc1)NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1,-9.484
[NH3+]C[C@H](Cc1cccc(Cl)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-9.477
NC(=O)N[C@H](CNc1cc(Br)c(-c2ccnc3[nH]ccc23)s1)Cc1ccc(F)c(F)c1,-9.472
C[NH2+]C[C@@H](NC(=O)c1ccc2cnccc2c1)c1ccc(F)c(F)c1,-9.470
[NH3+]C1(C[NH2+][C@H](CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.459
Cc1ccc2c(c1)C1(CC[NH2+]CC1)CN2c1ncnc2[nH]cc(C)c12,-9.455
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]CC4CCOCC4)c4ccc(Cl)cc4)CC3)c21,-9.451
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H]([NH3+])C4Cc5ccccc5C4)CC3)c12,-9.445
Cn1nccc1-c1cc(C(=O)N[C@H](C[NH3+])Cc2cccc(C(F)(F)F)c2)sc1Cl,-9.444
[NH3+][C@H](Cc1ccc(Br)cc1)C(=O)N1CCN(c2ncnc3ccc(F)cc23)CC1,-9.444
Clc1c[nH]c2ncnc(N3CC4(CC[NH2+]CC4)c4ccccc43)c12,-9.430
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C4CCOCC4)c4ccc(Cl)cc4)CC3)c21,-9.424
[NH3+][C@@]1(CNC(=O)c2cccc(F)c2)CCN(c2ncnc3[nH]ccc23)C1,-9.421
Clc1ccc2c(c1)C1(CC[NH2+]CC1)CN2c1ncnc2[nH]ccc12,-9.418
[NH3+]C[C@H](Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-9.417
C[NH+](C)CC[C@H]([NH3+])c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-9.413
[NH3+]C[C@H](NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,-9.409
[NH3+]C[C@H](NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,-9.409
C[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,-9.409
[NH3+]C1(CNC(=O)Oc2ccc(F)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.407
[NH3+][C@H](Cc1ccc(Br)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,-9.395
Cc1c[nH]c2ncnc(N3CCC([NH3+])(C(=O)N[C@@H](C)c4ccc(Cl)cc4)CC3)c12,-9.394
[NH3+]C[C@H](Cc1ccc(F)cc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,-9.392
CN(C)C(=O)Oc1cccc(NC(=O)C2(C[NH3+])CCN(c3ncnc4[nH]cc(Cl)c34)CC2)c1,-9.384
C[NH2+]C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-9.377
CCCC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.376
NC1(C(=O)N[C@H](Cc2ccc(Cl)cc2)Cc2c[nH]c3ccccc23)CCN(c2ncnc3[nH]ccc23)CC1,-9.376
CC(C)[NH2+]C[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,-9.369
C[C@@H]1C[C@@H](F)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C(C)(C)C)c4ccc(C(F)(F)F)c(F)c4)CC3)c21,-9.365
[NH3+][C@@]1(CNC(=O)c2ccccc2F)CCN(c2ncnc3[nH]ccc23)C1,-9.365
COC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-9.356
NC1(C(=O)N[C@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.355
CC(C)[NH2+]C[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3F)CC1,-9.354
[NH3+]C1(C(=O)N[C@H](c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.350
CC[C@H](NC(=O)C1([NH3+])CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1F,-9.333
C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Br)cc4)CC3)c21,-9.317
[NH3+][C@@]1(CNC(=O)c2ccccc2F)CCN(c2ncnc3[nH]cc(Cl)c23)C1,-9.315
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](C[NH2+]C(C)(C)C)c4ccc(F)c(F)c4)CC3)c21,-9.314
Cc1cc(C(=O)N[C@H](C[NH3+])c2ccccc2)sc1-c1ccnc2[nH]ccc12,-9.289
[NH3+]C1(C(=O)N[C@H](c2ccc(Cl)cc2)[NH+]2CCCC2)CCN(c2ncnc3[nH]ccc23)CC1,-9.274
C[C@@H]1OCc2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Br)cc4)CC3)c21,-9.265
Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Cl)c(Cl)c4)CC3)c12,-9.256
NC1(C(=O)N[C@@H](CC[NH+]2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.256
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3F)CC1)c1ccc(Cl)c(F)c1,-9.249
