SMILES,DOCKING_SCORE
CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.520
COc1ccc2cnc(Nc3ccc(N4CC[C@@H]([NH3+])C4)cc3)nc2c1C1CCCC1,-9.500
O=C1Nc2ccc(F)c3c(S[C@H]4CC[NH2+]C4)cc(-c4ccc[nH]4)c1c23,-9.493
C=CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.465
CC[NH+](CC)Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,-9.460
CCS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.444
CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,-9.442
Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Br)c2n1,-9.437
CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](O)C(C)C,-9.434
[NH3+][C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1,-9.432
NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,-9.425
NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,-9.425
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncc(C(C)C)n2n1,-9.424
CS(=O)(=O)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,-9.421
COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,-9.409
[NH3+]CCSc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,-9.403
Cc1cc(C)c(CNc2nc(N[C@@H](C)[C@@H](C)O)nc3c2ncn3C(C)C)cn1,-9.398
Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Cl)c2n1,-9.393
Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,-9.393
O=C1Nc2ccc(F)c3c(S(=O)(=O)CCO)cc(-c4ccc[nH]4)c1c23,-9.378
CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,-9.378
CC(C)c1cnn2c(NCc3ccc(Cl)cc3)nc(N[C@@H](CO)C(C)C)[nH+]c12,-9.369
CC[NH2+][C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,-9.364
[NH3+][C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,-9.363
CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](O)C(F)(F)F,-9.362
O=C(Cc1ccc(F)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,-9.362
CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,-9.361
NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,-9.357
CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.357
CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(N)=O)cc3)nc1-2,-9.354
CC(C)n1cnc2c(NC3CCCC3)nc(NCCCO)nc21,-9.352
CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,-9.349
C[C@@H]1CCC[C@H]1N1C(=O)C2(CC2)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc21,-9.339
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCC[N@@H+](C)CC4)cc3)ncc2F)n1C(C)C,-9.331
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,-9.327
C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,-9.326
CC(C)c1cnn2c(Nc3ccc(S(C)(=O)=O)cc3)cc(Cl)nc12,-9.309
CCn1cnc2c(NCc3nc4c(F)c(F)ccc4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,-9.306
N#Cc1cnn2c(NCc3cc[nH+]cc3)cc(-c3ccccc3)nc12,-9.304
CSc1ncc2c(n1)CCc1cnc(Nc3ccc(N)cc3)nc1-2,-9.292
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccncc4)c32)cc1,-9.283
NC(=O)c1nn(-c2cccnc2)c2c1ccc1[nH]ncc12,-9.279
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,-9.279
Cc1nc2ccc(-c3ccnc4[nH]c([C@H]5CC[N@@H+](CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,-9.279
CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(CC3CC3)c2n1)[C@@H](C)O,-9.277
C[NH+]1CCN(c2cc(NCc3cccnc3)n3ncc(Br)c3n2)CC1,-9.272
O=C1Nc2ccc(F)c3c(SC[C@@H]4CCC[NH2+]4)cc(-c4ccc[nH]4)c1c23,-9.255
CC[C@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.253
CC[C@H](Nc1nc(NCc2ccncc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.252
OCc1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,-9.252
O=C(Cc1ccc(OCC[NH+]2CCCC2)cc1)Nc1cc(C2CC2)[nH]n1,-9.250
C[C@@H]1CC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C[NH2+]1,-9.236
O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,-9.232
O=C(Nc1cc(C2CC2)[nH]n1)[C@H](F)c1ccccc1,-9.219
COc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,-9.209
CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.200
CC[C@H](CO)Sc1nc(Nc2ccc([S@](C)(=N)=O)cc2)ncc1Br,-9.194
[NH3+]CCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,-9.193
CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OCCC(F)(F)F)n2)cc1,-9.191
COc1ccc(Nc2ncc3ccnc(-c4cnn(C)c4)c3n2)cc1,-9.167
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,-9.166
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,-9.166
Cc1nn(C2CC[NH2+]CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,-9.165
Brc1cnn2c(NCc3ccncc3)cc(-c3ccccc3)nc12,-9.163
c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1,-9.161
COc1cccc(CC(=O)Nc2cc(C3CC3)[nH]n2)c1,-9.155
COc1cccc(CC(=O)Nc2cc(C3CC3)[nH]n2)c1,-9.155
CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@H]3CC[C@H]([NH3+])CC3)nc12,-9.154
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,-9.153
CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,-9.147
CC(C)(O)CSc1nc(Nc2ccc([S@](C)(=N)=O)cc2)ncc1Br,-9.142
NS(=O)(=O)c1ccc(NNc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.135
CC(C)c1cnc(NC(=O)Cc2ccccc2)s1,-9.133
C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,-9.123
c1csc(CNc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,-9.123
O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23,-9.122
CS(=O)(=O)N1CCC(Nc2ncc3c(n2)N(C2CCCC2)C(=O)C32CC2)CC1,-9.104
CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N4CC[NH2+]CC4)cc3)nc1-2,-9.102
Oc1ccc2cnc(Nc3ccc(N4CC[NH2+]CC4)c(F)c3)nc2c1C1CCCC1,-9.101
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)[O-])c(Cl)c2)c2ncn(C(C)C)c2n1,-9.091
CNC(=O)C[N@H+]1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,-9.090
CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,-9.088
CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H]([NH3+])CC3)nc12,-9.084
CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](O)C(C)(C)C,-9.081
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1Cl,-9.080
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1Cl,-9.080
O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,-9.079
O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,-9.079
COc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1OC,-9.077
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)C(=O)C32CC2)cc1,-9.075
CC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.057
[NH3+][C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3ncc(Cl)c3n2)CC1,-9.057
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H]([NH+](C)C)C4)cc3)ncc2F)n1C(C)C,-9.048
CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,-9.046
Nc1ncc2c(n1)-c1cnc(Nc3ccccc3)nc1CC2,-9.045
CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H](C)C2CC2)C(=O)C32CC2)cc1,-9.043
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H]([NH3+])CC3)nc3c(Cl)cnn23)cc1,-9.042
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)CC1,-9.041
FC(F)(F)c1cnc(Nc2ccc3nc[nH]c3c2)nc1Nc1ccccc1Cl,-9.040
O=C(Cc1ccccc1Cl)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,-9.039
CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)[O-])cc3)nc1-2,-9.038
Cc1ccc(-n2nc(C(N)=O)c3ccc4[nH]ncc4c32)cc1,-9.029
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,-9.028
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,-9.027
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,-9.027
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)c3ccccc3)cc2)ncc1C(F)(F)F,-9.026
CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,-9.022
CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H]([NH2+]C5CCOCC5)CC4)n3)ccc2nn1C,-9.021
CC[C@H](Nc1nc(NCC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.021
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.020
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-9.020
CC(C)n1cc(-c2ccnc3[nH]c([C@H]4CC[N@H+](CC(=O)N5CCCC5)CC4)cc23)ccc1=O,-9.016
Cc1ncc(-c2nc(Nc3ccc(C(=O)N[C@H]4CC[N@H+](C)CC4)cc3)ncc2F)n1C(C)C,-9.011
CC[C@H](Nc1nc(NC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.010
Clc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Br)c2n1,-9.009
CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,-9.004
CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,-9.003
CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N@H+](CCN(C)C)C5)ncc3F)cc21,-9.001
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,-8.995
O=C(NC1CC[NH2+]CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,-8.995
